Date;SP500;FTSE100;DAX30;CAC40;TOPIX
22.08.1983;0,219298334;0;-0,522767961;0;0,346391857
23.08.1983;-0,95992911;0;-0,554947362;0;-0,308171176
24.08.1983;-0,938220573;0;0,189055828;0;-0,226597313
25.08.1983;-0,254587365;0;-0,422015502;0;-0,17102338
26.08.1983;0,805007753;0;-0,638502469;0;-0,01328129
29.08.1983;0,067819602;0;-1,014732145;0;0,04426411
30.08.1983;0,203183273;0;-0,584503763;0;0,010325474
31.08.1983;1,11322943;0;0,33994367;0;0,08256543
01.09.1983;-0,103459827;0;1,279086379;0;0,322236806
02.09.1983;0,467758955;0;-0,460520138;0;-0,649951073
05.09.1983;0;0;0,997704812;0;0,969688516
06.09.1983;1,736352915;0;0,317286765;0;-0,067382486
07.09.1983;0,041685277;0;-0,648279975;0;0,88842791
08.09.1983;-0,113186203;0;0,827536668;0;-0,321489894
09.09.1983;-0,507933806;0;-0,898102325;0;-0,250926517
12.09.1983;-0,866431413;0;0,449356656;0;0,441617648
13.09.1983;-0,411772412;0;-1,073911692;0;-0,288360913
14.09.1983;0,33922979;0;-0,163509083;0;-0,52056795
15.09.1983;-0,594409465;0;0,058325215;0;0
16.09.1983;1,125170663;0;-0,075402446;0;-0,731310416
19.09.1983;0,826698532;0;0,752890687;0;-0,335806583
20.09.1983;0,967739912;0;1,171180763;0;0,90571778
21.09.1983;-0,497542932;0;-0,300613337;0;0,385458593
22.09.1983;0,79841924;0;-0,460358151;0;0,150555109
23.09.1983;-0,147375274;0;1,024487274;0;0
26.09.1983;0,329819487;0;0,924463102;0;0,846476635
27.09.1983;-0,968988379;0;-0,626926594;0;0,310898312
28.09.1983;-0,249673177;0;0,201099876;0;0,25234514
29.09.1983;-0,465339105;0;0,024935929;0;-0,291335155
30.09.1983;-0,696072417;0;-0,370522416;0;-0,183601679
03.10.1983;-0,162714352;0;0,133379665;0;0,133036431
04.10.1983;0,283073035;0;0,009718645;0;-0,215550061
05.10.1983;0,88021885;0;1,195106892;0;0,753119903
06.10.1983;1,50289794;0;1,005952699;0;0,302819609
07.10.1983;0,304914039;0;0,664607169;0;0,251889302
10.10.1983;1,077314248;0;0,17118791;0;0
11.10.1983;-1,346998412;0;-0,29673212;0;-0,475686486
12.10.1983;-0,417684521;0;-0,490183784;0;0,170762373
13.10.1983;0,147271094;0;0,317133597;0;-0,968153821
14.10.1983;-0,011773709;0;0,168997749;0;-1,555282145
17.10.1983;0,335008689;0;0,951850374;0;0,833173423
18.10.1983;-1,549226822;0;0,343287209;0;-0,656881673
19.10.1983;-0,645664944;0;0,069315776;0;-0,649405523
20.10.1983;0,149830719;0;-0,260182274;0;0,430463265
21.10.1983;-0,61875066;0;0,826236564;0;0,570596125
24.10.1983;0,024100741;0;-0,059643335;0;-1,135590215
25.10.1983;0,288756743;0;0,840990111;0;0,014792462
26.10.1983;-0,656925671;0;-0,903322263;0;0,307188143
27.10.1983;-0,327054982;0;-0,729648401;0;0,812146949
28.10.1983;-0,895773943;0;0,570326018;0;-0,055597011
31.10.1983;0,110118695;0;0,156669089;0;0,3229085
01.11.1983;0,055013908;0;-0,469412634;0;-0,014588743
02.11.1983;0,730641341;0;-1,066662487;0;-0,010213387
03.11.1983;-0,84681733;0;0,138665468;0;0
04.11.1983;-0,619843035;0;-1,648087111;0;-0,170864073
07.11.1983;-0,326807752;0;0,294985465;0;-0,226808897
08.11.1983;-0,092687003;0;0,661907534;0;0,051259896
09.11.1983;1,356972899;0;1,357599544;0;-0,048330051
10.11.1983;0,267982376;0;0,616845926;0;-0,393366132
11.11.1983;1,136994408;0;-0,683688168;0;0,602627866
14.11.1983;0,174242241;0;0,446992225;0;0,291941177
15.11.1983;-0,735075913;0;0,283171441;0;0,269288877
16.11.1983;0,43446846;0;0;0;0,511828981
17.11.1983;0,030101442;0;-0,914880419;0;-0,095497171
18.11.1983;-0,627983466;0;-0,513104055;0;-0,205773316
21.11.1983;0,579816808;0;-0,959366522;0;0,130468836
22.11.1983;0,474632151;0;0,343398075;0;-0,07391144
23.11.1983;0,071899344;0;1,167918119;0;0
24.11.1983;0;0;0,113770985;0;-0,246766757
25.11.1983;0,13168135;0;0,457788869;0;-0,020349133
28.11.1983;-0,383555546;0;-0,071932866;0;-0,11199431
29.11.1983;0,819260076;0;-0,384518291;0;-0,399545575
30.11.1983;-0,903359318;0;0,790128225;0;0,49990995
01.12.1983;0,054071917;0;0,504379631;0;0,198976138
02.12.1983;-0,632665624;0;0,905709228;0;0,539740123
05.12.1983;0,199269412;0;-0,17288353;0;0,843547305
06.12.1983;-0,181137593;0;-0,097050461;0;0,094401701
07.12.1983;0,265556315;0;-0,412859702;0;-0,234738532
08.12.1983;-0,428861157;0;-0,222915536;0;0,254751683
09.12.1983;-0,066608135;0;-0,416824406;0;-0,124432383
12.12.1983;0,320522787;0;0,091453117;0;0,104419231
13.12.1983;-0,417486615;0;0,038411868;0;-0,59794983
14.12.1983;-0,97484474;0;-0,753707284;0;0,127920448
15.12.1983;-1,021547345;0;-0,368949848;0;0,788335067
16.12.1983;0,444362886;0;0,427642341;0;0,514563828
19.12.1983;-0,043115396;0;0,669850061;0;-0,582992537
20.12.1983;-0,197336029;0;0,591678628;0;1,037072604
21.12.1983;0,958356026;0;0,6117592;0;0,52646518
22.12.1983;-0,177462336;0;1,013082262;0;0,072979387
23.12.1983;-0,03062881;0;-0,084248733;0;0,015431125
26.12.1983;0;0;0;0;1,609919491
27.12.1983;0,939088553;0;0,009076352;0;0,587666241
28.12.1983;0,351409026;0;0,736323277;0;0,421756664
29.12.1983;-0,290733094;0;-0,389446756;0;0
30.12.1983;0,042451257;0;0;0;0
02.01.1984;0;0;1,630157461;0;0
03.01.1984;-0,541084094;-0,250313022;0,464173313;0;0
04.01.1984;1,656527813;0,11021493;-0,368880152;0;0,494797468
05.01.1984;1,209824345;1,70774603;1,496205537;0;0,263436778
06.01.1984;0,278032656;1,291097747;0,181246651;0;0,335757054
09.01.1984;-0,224732486;0,542742174;-0,232555337;0;1,401195938
10.01.1984;-0,564050776;-0,029000919;-0,837161573;0;-0,305673888
11.01.1984;-0,095311856;-1,059445201;-0,199638695;0;0,618388302
12.01.1984;-0,023842165;0,768972495;-0,345887393;0;0,633072772
13.01.1984;-0,436121013;1,099336047;0,001269172;0;0,63171404
16.01.1984;0,095751055;0,315986283;0,025380067;0;0
17.01.1984;0,388048605;-0,392739621;0,487314978;0;0,103588226
18.01.1984;-0,166974814;1,599577093;0,049232169;0;-0,204657336
19.01.1984;-0,304850949;-0,085046072;0,568826884;0;0,234795777
20.01.1984;-0,498125561;0,113378697;1,005121428;0;0,155788761
23.01.1984;-0,809476451;-1,158717495;-0,216401846;0;-0,167580982
24.01.1984;0,646899266;0,799243075;-0,805034536;0;-0,293944179
25.01.1984;-0,665097077;1,719401592;1,632043992;0;1,008135005
26.01.1984;-0,364653376;-0,130499646;-0,054345142;0;0,432296971
27.01.1984;-0,182826549;0,353817874;0,160479993;0;0,155325762
30.01.1984;-0,654817064;-0,680814008;0,21439405;0;0,617616219
31.01.1984;0,331004348;-0,525428118;-0,645804836;0;-0,118327988
01.02.1984;-0,41085448;-0,254321241;1,195701889;0;0,254489039
02.02.1984;0,380251915;-0,900010812;-0,431807143;0;-0,403885043
03.02.1984;-1,511115195;0,852843225;0,622581549;0;-0,003866652
06.02.1984;-1,774396847;-2,059176667;-1,700385966;0;-0,348612361
07.02.1984;0,416640966;-1,60205378;-1,475981502;0;-0,48620886
08.02.1984;-1,837363745;0,779959107;0,050434367;0;0,753586972
09.02.1984;-0,276287643;-1,250871387;-2,536596829;0;0,526205276
10.02.1984;0,564610765;0,108113431;0,842018081;0;-0,502988756
13.02.1984;-0,867475319;0,029465207;0,124284897;0;-0,171671646
14.02.1984;1,065615424;0,850736075;-0,977939982;0;-1,534836652
15.02.1984;-0,230134986;0,582525919;0,920301247;0;0,292116347
16.02.1984;-0,076829506;0,193423658;0,680574409;0;0,158146194
17.02.1984;-0,25010434;0,38572854;0,524182722;0;0,361098286
20.02.1984;0;-0,347088663;-0,351266886;0;0,026021676
21.02.1984;-0,708811525;0,865473236;-1,413672612;0;0,271522184
22.02.1984;-0,213626882;-0,134138182;-1,166360224;0;-0,1194309
23.02.1984;-0,012961763;-1,089324889;0,459095233;0;-0,137782248
24.02.1984;2,065499986;0,502756546;0,636376367;0;0,380389026
27.02.1984;1,13002686;0,423443997;0,608006192;0;1,014621971
28.02.1984;-1,569056611;-0,201874618;-1,594040082;0;-0,089829971
29.02.1984;0,152924714;0,105794672;-0,235961391;0;-0,357552052
01.03.1984;0,716894426;0,555983027;0,879734868;0;-0,829332687
02.03.1984;0,661565592;1,386010416;0,316470267;0;0,474376813
05.03.1984;-0,85139101;-0,662128791;-0,01805706;0;1,799148979
06.03.1984;-1,044129942;1,019742573;-0,104537046;0;-0,177956346
07.03.1984;-1,081022045;-0,83958797;-1,730974002;0;-0,529381861
08.03.1984;0,400310452;0,018944776;-0,051251389;0;-0,194597424
09.03.1984;-0,542742174;0,406446989;-0,2961951;0;0,622147579
12.03.1984;1,281037184;0,329613709;-1,132277689;0;1,422571045
13.03.1984;0,281042597;1,761380051;1,097994084;0;1,28988977
14.03.1984;-0,006378568;0,479219422;0,047466478;0;1,493501502
15.03.1984;0,407410329;1,224430502;0,922427403;0;-0,209024811
16.03.1984;1,17470089;2,457963714;2,098919071;0;0,630632171
19.03.1984;-0,93992176;-1,679960875;-0,667285096;0;0,08265066
20.03.1984;0,682165354;1,218107314;-0,048938171;0;0
21.03.1984;-0,125976333;0,656612829;0,070823813;0;-0,747550782
22.03.1984;-1,249421676;-1,201135487;0,63260895;0;0,479904208
23.03.1984;0,108435667;0,36631714;-0,635183483;0;0,31744707
26.03.1984;-0,121200538;-0,14279342;-0,186830445;0;0,105592145
27.03.1984;0,401312766;-1,602482977;-0,782022733;0;0,637249056
28.03.1984;1,626872378;0,154160085;-0,097533706;0;1,685271993
29.03.1984;-0,225422763;0,902044724;0,289721589;0;1,088011487
30.03.1984;-0,213366884;-0,098827554;0,449159715;0;1,607254295
02.04.1984;-0,756719464;-0,39628981;0,259256299;0;1,128840712
03.04.1984;-0,20276271;-1,152724359;0,168606973;0;-1,022757035
04.04.1984;-0,076142136;-0,164458694;-0,768107464;0;0,292300288
05.04.1984;-1,599624613;0,783317604;0,102324325;0;-0,381080033
06.04.1984;0,283395784;-0,536730877;-0,54911313;0;-1,197549617
09.04.1984;-0,019296948;0,036479709;-0,584873335;0;-0,38246779
10.04.1984;0,269819;0,790158963;0,479379163;0;0,081996982
11.04.1984;-0,559720958;0,469314941;0,950628045;0;0,561625398
12.04.1984;1,745959358;0,574611026;0,154770841;0;0,597848372
13.04.1984;-0,266632966;1,077433512;0,623103003;0;0,262386946
16.04.1984;0,639992046;-2,076137211;-0,327126774;0;-0,253128115
17.04.1984;0,409720388;0,388069617;0,252815432;0;-1,059897651
18.04.1984;-0,675358391;0,53898801;-0,911590383;0;-0,160368061
19.04.1984;0,075968603;-0,701252537;-0,216238698;0;-1,283981066
20.04.1984;0;0;0;0;0,122150094
23.04.1984;-0,775049938;0;0;0;0,563747984
24.04.1984;0,806686497;-0,271027359;-0,433885247;0;-0,36956397
25.04.1984;0,366254514;1,294283752;0,406660428;0;0,568538551
26.04.1984;1,034654159;0,986367796;0,063513051;0;0,503318381
27.04.1984;-0,256098082;0,643429129;0,199350236;0;0,771745495
30.04.1984;0,100018762;0,008785416;0,3575743;0;0
01.05.1984;1,013280668;-0,131862355;0;0;0,146215822
02.05.1984;0,135978759;0,289868006;1,135211043;0;0,734796212
03.05.1984;-0,433303061;0,236541352;-0,062447034;0;0
04.05.1984;-1,305004315;-0,614414291;0,136313568;0;0,769424208
07.05.1984;0,226002984;0;-1,654627664;0;-0,107432265
08.05.1984;0,656272864;-1,767599425;0,190085854;0;-0,952492107
09.05.1984;-0,255746638;-0,557154569;-0,254823346;0;-0,048498846
10.05.1984;-0,068726378;-1,470614739;-1,650642089;0;-1,511733152
11.05.1984;-0,948231539;-1,631899028;-0,096167154;0;-0,44894245
14.05.1984;-0,626604158;-0,232655635;-1,297375727;0;-2,428603079
15.05.1984;0,316957476;0,955081672;0,141431416;0;0,260338346
16.05.1984;-0,006329314;1,665637483;1,224456415;0;0,046933386
17.05.1984;-0,902854556;1,011386624;-0,374754671;0;-2,233723861
18.05.1984;-0,505843883;-0,730423916;-0,41996551;0;-1,858953465
21.05.1984;-0,676309299;0,090464996;0,658967888;0;0,08143782
22.05.1984;-0,550858462;-1,954043181;0,650723019;0;-1,032260733
23.05.1984;-0,475524461;-1,159298864;-0,393871871;0;-0,365093454
24.05.1984;-1,261597652;-1,921324878;0,17349478;0;1,90827001
25.05.1984;0,257553387;-0,830751973;-1,135790548;0;-1,004316196
28.05.1984;0;0;-0,019925214;0;-0,530003134
29.05.1984;-0,881062968;1,238818969;0,115511016;0;0,411627137
30.05.1984;0,039914849;-2,814111269;-1,871141147;0;-0,362294081
31.05.1984;0,132934549;-0,546983196;0;0;-1,971916466
01.06.1984;1,77100649;0,566463083;0,167508752;0;-0,933011822
04.06.1984;0,71526412;3,87786149;1,541613767;0;1,82160979
05.06.1984;-0,448067245;0,196546462;0,046507611;0;1,330880894
06.06.1984;0,881234239;0,97697916;0,114184061;0;-0,037852502
07.06.1984;-0,058077632;-0,743497849;0,423729448;0;0,488456796
08.06.1984;0,161243545;-0,908969384;0,076609126;0;0,292183368
11.06.1984;-1,369128871;0,974246582;0;0;0,246374852
12.06.1984;-0,570026114;-0,974246582;-0,288249416;0;-0,600113304
13.06.1984;-0,039432177;-0,141302835;-0,689607506;0;-0,483707343
14.06.1984;-1,150349853;-1,615544022;-1,188350581;0;-0,942619272
15.06.1984;-0,908429198;-1,564191397;-0,332468681;0;-0,986340249
18.06.1984;1,795499758;0,717544046;-0,326786598;0;-0,212630316
19.06.1984;0,578302197;1,828589556;1,029613603;0;0,640384875
20.06.1984;1,450667821;-1,983298541;0,330144033;0;0,465491844
21.06.1984;-0,213350655;0,6943133;0;0;-0,503953383
22.06.1984;-0,032365602;-1,043286124;0,183389272;0;-0,162984578
25.06.1984;-0,31773849;0,319938224;-0,334905468;0;0,202727914
26.06.1984;-0,821708028;-0,855453841;0,584683536;0;0,464210047
27.06.1984;-0,703140732;1,357530787;1,338388758;0;0,69673403
28.06.1984;0,788233193;-0,870580078;-0,006581762;0;0,58490411
29.06.1984;0,22220779;1,16870022;0,481953959;0;-0,099558297
02.07.1984;0,013055683;-0,009602919;-1,166182449;0;0,01765047
03.07.1984;0,325839324;0,364264206;-0,630237427;0;-0,522002993
04.07.1984;0;0,772057402;-0,545682051;0;0,034209476
05.07.1984;-0,613458819;0,897969076;-0,790347651;0;0,285887965
06.07.1984;-0,340983937;-1,938302963;-0,273427624;0;0,051777157
09.07.1984;0,732987575;-1,400921419;-1,023162719;0;-0,458083686
10.07.1984;-0,306939016;-1,312329088;0,558519535;0;0,04057824
11.07.1984;-1,535703274;-1,870701319;-1,97348136;0;-0,217031326
12.07.1984;-0,352640174;-1,712041006;-0,822831821;0;-0,717900142
13.07.1984;0,564954479;0,925508767;0,99213522;0;-0,936004159
16.07.1984;0,476065432;0,444445176;-0,076289822;0;0,104577536
17.07.1984;0,513192784;1,162337735;-0,738154631;0;0,460901503
18.07.1984;-0,645206004;0,298418604;-0,152487037;0;-0,299730724
19.07.1984;-0,682641747;-0,988179923;-0,9269028;0;-0,740950069
20.07.1984;-0,546813846;1,117218603;-0,680583389;0;-0,950680391
23.07.1984;-0,402010592;-2,236915579;-1,457473904;0;-1,730071501
24.07.1984;-0,76153618;-0,243753929;0,816624479;0;-0,056008963
25.07.1984;0,680939762;0,040666938;-0,557112504;0;0,340901855
26.07.1984;0,836377028;1,543224938;1,926578094;0;1,080248236
27.07.1984;0,736883873;-1,107096654;0,58162215;0;0,878559638
30.07.1984;-0,663616477;0,494675684;0,385410939;0;-0,262366275
31.07.1984;0,312448318;1,707395079;0,356058602;0;-0,194935661
01.08.1984;2,244630565;-0,386847678;1,656014843;0;-0,356838686
02.08.1984;2,505979183;2,279524916;0,29021636;0;1,475478307
03.08.1984;2,722275866;2,371121404;1,508622988;0;1,928957363
06.08.1984;0,153869856;0,293658147;0,032310613;0;2,194880661
07.08.1984;0,067627804;-0,303145363;-1,240653569;0;-0,958964483
08.08.1984;-0,591754177;2,501652921;0,710248584;0;-0,548532545
09.08.1984;2,316092408;-1,200852224;0,429399636;0;0,348842688
10.08.1984;-0,072516319;1,200852224;1,901870387;0;0,778915716
13.08.1984;0,006045036;0,304892369;-1,204994098;0;0,237972241
14.08.1984;-0,612401489;0,027671448;0,877917301;0;-0,340312343
15.08.1984;-0,990167616;-0,20310199;0,062319755;0;0,626126237
16.08.1984;0,594055089;-1,208642456;-0,876030738;0;-0,012409719
17.08.1984;0,225671774;0,541046096;-0,022735023;0;0,382750695
20.08.1984;0,48620492;-0,046526777;0,344482616;0;0,898456524
21.08.1984;1,736979091;0,741843165;-0,101352261;0;-0,339971485
22.08.1984;-0,459853299;0,718036777;0,234554188;0;0,245582707
23.08.1984;0,035908792;-0,838212433;-1,010089328;0;-0,044160401
24.08.1984;0,233093373;0,562654254;0,38517075;0;-0,06259397
27.08.1984;-0,640816686;0;-0,46588209;0;0,174184017
28.08.1984;0,575127394;-0,451717754;-0,04441902;0;0,078406394
29.08.1984;-0,179372245;1,257878221;0,767150566;0;0,093027817
30.08.1984;-0,299670587;0,536877399;-0,013361303;0;-0,057520149
31.08.1984;0,048007682;0,181340153;0,357467168;0;-0,022037758
03.09.1984;0;0,126742729;0,711123542;0;0,036726899
04.09.1984;-1,085786997;-1,973567939;0,378700864;0;-0,199712138
05.09.1984;-0,358477766;-0,101555657;-0,753533257;0;-0,571932657
06.09.1984;0,824396983;1,166274297;-0,689749739;0;-0,696875557
07.09.1984;-0,775714453;0,364531526;0,672497491;0;0,281562796
10.09.1984;-0,066944591;-0,702910375;-0,203269655;0;-0,343687719
11.09.1984;0,115603432;1,047988814;1,372318053;0;0,398172162
12.09.1984;0,139762427;0,036254872;0,518122316;0;0,36452871
13.09.1984;1,960257585;0,162984462;0,732032472;0;0,597662785
14.09.1984;0,498931897;0,388279868;0,978472558;0;0,602643423
17.09.1984;0,053309641;0,081077433;0,294626486;0;0,076750182
18.09.1984;-0,725071523;-0,054044318;1,849006225;0;-0,498096547
19.09.1984;-0,424400649;1,369087646;0,031386729;0;-0,030601441
20.09.1984;0,316976432;0,363717411;0,235713141;0;-0,138435457
21.09.1984;-1,08063728;-0,203873669;0,195170836;0;-0,148448981
24.09.1984;-0,235685258;-0,435730537;-1,870958425;0;0
25.09.1984;0,205500223;-0,080238938;1,106872829;0;0,610784227
26.09.1984;0,397710678;1,267354225;0,782831964;0;0,344746015
27.09.1984;0,408114838;0,754521916;-0,177606611;0;0,185888338
28.09.1984;-0,516424615;-0,332691604;0,025034109;0;0,099484388
01.10.1984;-0,895022907;-1,111122543;0,172564755;0;-0,231879235
02.10.1984;-0,627648994;-0,756601589;-0,609054968;0;-0,907171361
03.10.1984;-0,705459479;0,258778532;-0,129557322;0;0,32449869
04.10.1984;0,295057996;0,480086271;0,059139212;0;1,480483798
05.10.1984;-0,147420174;0,680605447;0,523177135;0;1,035372165
08.10.1984;-0,338659848;0,33418376;0,005005256;0;-0,681853448
09.10.1984;-0,284126195;-0,210933458;0,338523936;0;-0,283677904
10.10.1984;0,271789654;-0,008798557;-0,533914779;0;0
11.10.1984;0,412447875;0,421459927;0,568826192;0;-0,249483386
12.10.1984;0,856379102;0,210065723;0,179352139;0;0,002413448
15.10.1984;0,963789852;0,200899749;0,131817862;0;0,966713224
16.10.1984;-0,599003455;-1,911699852;-0,171646103;0;-0,06694801
17.10.1984;-0,389152869;-2,203227468;-0,299218515;0;-0,089732782
18.10.1984;2,383931821;-0,996033272;0,937048588;0;-0,116173939
19.10.1984;-0,08331846;2,036248884;0,916093336;0;0,769973781
22.10.1984;-0,357867494;0,368258376;-0,011031778;0;1,834611168
23.10.1984;-0,161459147;1,149899019;-1,20113417;0;-0,533827844
24.10.1984;0,065811124;-0,257354715;-0,491254805;0;0,644684192
25.10.1984;-0,533718397;0,416759637;0,583019546;0;-0,489861796
26.10.1984;-0,615200975;0,035388835;-1,341414291;0;-0,360449602
29.10.1984;-0,309025604;0,494133186;-0,865511333;0;0,395603106
30.10.1984;1,242401844;0,797794965;1,048753515;0;0,369534877
31.10.1984;-0,450545922;0,50518355;0,597591417;0;0,434441472
01.11.1984;0,839383788;0,640861291;0,761177597;0;-0,597991
02.11.1984;-0,041802276;0,876670849;-0,671472496;0;0,599153189
05.11.1984;0,690478934;-0,471759678;0,761733579;0;0,752579678
06.11.1984;1,079688355;-0,146268041;-0,006179668;0;-0,764202179
07.11.1984;-0,730317163;-0,353646808;0,314677161;0;-0,743150889
08.11.1984;-0,290069761;0,086370708;-0,797871638;0;-0,395403515
09.11.1984;-0,642324083;0,50807429;0,288958401;0;0,322775916
12.11.1984;-0,143300717;0,93190945;-0,514005899;0;-0,445115919
13.11.1984;-0,834013174;0,729187562;0,423563655;0;0,312610432
14.11.1984;0,012049645;-0,186030833;-0,079359179;0;0,549979153
15.11.1984;-0,060262747;-1,414957122;-0,49618019;0;-0,025676338
16.11.1984;-1,084892001;0,735548989;0,053591571;0;-0,037359174
19.11.1984;-0,611248847;-0,521168252;-0,865957959;0;-0,199874999
20.11.1984;0,659987729;-0,713521187;0,408885668;0;-0,148704135
21.11.1984;0,206875644;0,66211171;0;0;-0,079712103
22.11.1984;0;-0,73978832;0,557945915;0;-0,32301477
23.11.1984;1,448251236;0,05179111;0,263534244;0;0
26.11.1984;-0,824139173;1,158264418;0,602765627;0;-0,352393159
27.11.1984;0,445998811;0,485045413;-0,507219674;0;-0,095678527
28.11.1984;-0,766657342;0,80321717;0,386215572;0;0,794537789
29.11.1984;-0,674918197;0,033678539;-0,331658844;0;2,250177535
30.11.1984;-0,201532939;-0,557151534;0,54516932;0;0,396991626
03.12.1984;-0,465687116;0,876533214;0,761459288;0;0,58971027
04.12.1984;0,343347977;-0,665125584;0,288328992;0;0,370486191
05.12.1984;-0,786534717;-0,07605527;-0,535781098;0;-0,21056691
06.12.1984;0,406329439;-0,602028358;-0,348941857;0;0,28630779
07.12.1984;-0,307673617;1,208857022;-0,076339641;0;-0,074609997
10.12.1984;0,350672481;0,653268655;-0,681010425;0;-1,065285176
11.12.1984;0,14728447;0,058418529;0,133848919;0;-0,652484096
12.12.1984;-0,270187453;-0,661283957;0,19054931;0;1,123427365
13.12.1984;-0,505487453;0,502639912;-0,388907957;0;0,068233772
14.12.1984;0,542374211;0,674580947;-0,475178464;0;0,450310703
17.12.1984;0,563899747;0,637076577;-0,198451148;0;0,827261359
18.12.1984;2,713298005;0,304689987;0,751780298;0;-0,025818764
19.12.1984;-0,566708947;0,361129742;0,68584408;0;0,764993162
20.12.1984;-0,467710872;-1,103891266;-0,049273221;0;-0,221960819
21.12.1984;-0,52427129;-0,207305518;0,682730617;0;0,018980735
24.12.1984;0,752403706;0,041495498;0;0;-0,458777996
25.12.1984;0;0;0;0;0,822066262
26.12.1984;-0,174054001;0;0;0;0,665198298
27.12.1984;-0,433448394;0,47183565;0,404243267;0;0,117059824
28.12.1984;0,307219904;1,206663523;0,053613424;0;0,804656374
31.12.1984;0,587707839;0,537066959;0;0;0
01.01.1985;0;0;0;0;0
02.01.1985;-1,124451883;-0,995033085;1,186727578;0;0
03.01.1985;-0,484937605;-1,145884514;-0,80738198;0;0
04.01.1985;-0,54227094;0,702279087;0,065510132;0;0,389007757
07.01.1985;0,341547051;1,17860261;0,929486907;0;0,011995834
08.01.1985;-0,152332236;1,172915368;1,104098969;0;0,59796436
09.01.1985;0,723033803;1,254661442;0,490766532;0;0,417537141
10.01.1985;1,877172876;0,14284583;-0,419491538;0;0,488872155
11.01.1985;-0,237939557;-0,988213334;-0,352117229;0;0,04832656
14.01.1985;1,536582446;-2,276231279;-0,710376352;0;-0,110648595
15.01.1985;0,175788162;1,035180618;0,709184663;0;0
16.01.1985;0,222222314;1,680576682;-0,069142281;0;0,579811177
17.01.1985;-0,26906895;0,501094705;0,721252659;0;-0,173269488
18.01.1985;0,344979146;1,378897473;0,649061732;0;-0,160702842
21.01.1985;2,256624397;0,086041696;-0,294505914;0;0,291217645
22.01.1985;0,142567958;2,066077284;0,080191521;0;-0,39634982
23.01.1985;1,031813678;-1,699276232;-1,259803139;0;-0,264391195
24.01.1985;-0,333324226;-0,70356763;-0,641910684;0;-0,071053315
25.01.1985;0,36152104;1,037977088;-0,009612034;0;-0,738273984
28.01.1985;0,028188866;-1,80185055;0,031235734;0;-0,270512672
29.01.1985;0,998381729;-1,248872772;-0,353773954;0;0,337755606
30.01.1985;0,117131954;2,216508061;0,554171215;0;0,739931976
31.01.1985;0,133697307;0,273640763;0,474787567;0;0,201048314
01.02.1985;-0,558255232;-0,642283088;-0,394501408;0;-0,328121344
04.02.1985;0,958277989;-0,346347953;-1,753317953;0;-0,812550792
05.02.1985;0,144060309;1,634572818;1,036856788;0;-0,310094637
06.02.1985;-0,099711952;0,031024587;1,102610498;0;0,13938954
07.02.1985;0,767429577;0,525950628;0,950035646;0;0,435427727
08.02.1985;0,203291188;-0,077172407;-0,073305985;0;0,16347391
11.02.1985;-0,926392068;0,16970075;-0,3115581;0;0
12.02.1985;0,027695461;-1,906301648;-1,274054691;0;0,009735045
13.02.1985;1,533376201;0,704503892;1,045990876;0;-0,045438318
14.02.1985;-0,513999382;0,60658091;1,003380601;0;0,827626604
15.02.1985;-0,445043453;-0,645590077;0,412386253;0;0,977180383
18.02.1985;0;-1,003851266;0,099610356;0;0,63140485
19.02.1985;-0,14878905;0,565905778;1,171442633;0;0,028509733
20.02.1985;-0,082756342;-0,007837912;0,218559101;0;-0,013725894
21.02.1985;-0,54791625;0,25832728;-1,250713719;0;0,416217244
22.02.1985;-0,461689041;-0,80063222;0,169458883;0;0,12925397
25.02.1985;-0,072506208;-0,751496635;-0,698377594;0;0,918861816
26.02.1985;1,076591974;0,007939974;-0,089406511;0;0,622395735
27.02.1985;-0,254228058;-0,206644486;0,298493652;0;0,988869221
28.02.1985;0,259747583;0,222522543;0,371283931;0;0,068579737
01.03.1985;1,125118205;-0,709025077;1,714278021;0;0,470598712
04.03.1985;-0,640589121;1,184198221;0,819460952;0;0,859915049
05.03.1985;0,093332242;0,724241535;-0,444376634;0;-0,408754376
06.03.1985;-0,87081679;0,820220979;0,318917552;0;0,428946402
07.03.1985;-0,633054091;0,031113877;0,199520078;0;-0,383334056
08.03.1985;-0,228660762;0,2175265;0,022776968;0;-0,49677302
11.03.1985;-0,17323763;0,170582347;0,040985474;0;-0,638548939
12.03.1985;0,485424304;0,710208327;0,283023882;0;0,151577251
13.03.1985;-0,821577906;-0,369914109;-0,165852588;0;0,956379796
14.03.1985;-0,196612708;0,346834522;-0,792151157;0;0,746298498
15.03.1985;-0,739343605;0,781732982;1,868682762;0;0,397630808
18.03.1985;0,198070295;-0,735579135;-0,138439483;0;0,222224538
19.03.1985;1,492648778;0,322481852;0,289041921;0;0,290548402
20.03.1985;-0,256539096;0,206761953;-0,031450427;0;0,26286196
21.03.1985;0,150657061;-0,498486404;0,396897104;0;0
22.03.1985;-0,172995941;0,168996814;-0,440719545;0;0,130179238
25.03.1985;-0,59942478;-0,392202602;-1,515197661;0;-0,48680305
26.03.1985;0,258137068;-0,571827538;-0,114170903;0;-0,023953291
27.03.1985;0,620165689;-0,186162015;-1,528680458;0;0,405433557
28.03.1985;0;-0,069900201;0,0579811;0;-0,106429018
29.03.1985;0,621878739;-0,787804862;-0,426365565;0;-0,543856525
01.04.1985;0,337082075;0,101749314;0,698427323;0;-0,008005283
